% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
391	3	3	20	0	28	549	1	0	1	0
391	3	58	30	0	28	645	2	0	1	0
391	3	14	34	0	28	469	3	0	0	0
391	4	30	4	0	14	807	0	1	1	0
392	3	54	7	0	28	469	1	0	0	0
392	3	49	18	0	28	549	2	0	0	0
392	3	32	22	0	28	469	1	0	0	0
392	3	26	23	0	28	469	1	0	0	0
392	3	52	32	0	28	469	0	1	0	0
392	3	53	35	0	28	469	0	1	0	0
392	1	2	1	0	12	1239	0	1	1	0
392	5	12	4	0	20	2673	0	1	0	0
392	2	37	2	0	10	549	0	1	1	0
392	2	39	3	0	12	621	0	1	1	0
393	3	56	21	0	28	749	0	1	1	0
393	3	28	28	0	28	749	0	1	1	0
393	3	1	39	0	28	749	0	1	1	0
393	7	42	3	0	2	87	0	1	1	0
394	3	60	17	0	28	645	1	0	0	0
394	3	3	20	0	28	277	0	1	0	0
394	3	8	29	0	28	645	2	0	0	0
394	3	58	30	0	28	645	1	0	0	0
394	3	14	34	0	28	645	2	0	0	0
394	1	5	2	0	10	1095	0	1	1	0
395	3	59	6	0	28	469	2	0	1	0
395	3	54	7	0	28	469	0	1	0	0
395	3	32	22	0	28	469	0	1	0	0
395	3	26	23	0	28	469	0	1	0	0
395	3	52	32	0	28	469	2	0	0	0
395	3	53	35	0	28	469	2	0	1	0
395	5	18	2	0	6	645	0	1	1	0
395	4	21	1	0	10	549	0	1	1	0
396	3	54	7	0	28	645	3	0	1	0
396	3	9	19	0	28	373	1	0	1	0
396	3	32	22	0	28	645	3	0	1	0
396	3	26	23	0	28	645	3	0	1	0
396	3	31	24	0	28	373	0	1	1	0
396	3	13	31	0	28	373	0	1	1	0
396	3	40	33	0	28	373	0	1	1	0
396	3	25	37	0	28	373	1	0	1	0
397	3	15	8	0	28	549	0	1	0	0
397	3	60	17	0	28	549	0	1	0	0
397	3	8	29	0	28	645	1	0	0	0
397	3	58	30	0	28	549	0	1	0	0
397	3	14	34	0	28	645	1	0	0	0
397	5	11	3	0	12	621	0	1	1	0
397	5	51	5	0	16	967	0	1	1	0
397	2	35	1	0	4	453	0	1	1	0
398	3	49	18	0	28	1095	0	1	1	0
398	4	24	3	0	14	807	0	1	1	0
399	3	34	4	0	4	26	0	1	1	0
399	3	10	5	0	2	18	0	1	1	0
399	3	54	7	0	28	469	2	0	0	0
399	3	49	18	0	28	549	3	0	0	0
399	3	9	19	0	28	277	0	1	0	0
399	3	32	22	0	28	469	2	0	0	0
399	3	26	23	0	28	469	2	0	0	0
399	3	53	35	0	28	469	1	0	0	0
399	3	25	37	0	28	277	0	1	0	0
399	5	12	4	0	20	2673	1	0	1	0
400	3	34	4	0	4	51	0	1	1	0
400	3	10	5	0	2	32	0	1	1	0
400	3	8	29	0	28	549	0	1	1	0
400	3	14	34	0	28	549	0	1	1	0
400	3	33	38	0	28	549	0	1	0	0
400	4	23	5	0	10	549	0	1	1	0
401	3	10	5	0	2	22	0	1	0	0
401	3	60	17	0	28	645	2	0	1	0
401	3	3	20	0	28	277	1	0	1	0
401	3	8	29	0	28	645	3	0	0	0
401	3	58	30	0	28	645	2	0	1	0
401	3	14	34	0	28	645	3	0	0	0
401	4	30	4	0	14	807	0	1	1	0
402	3	59	6	0	28	469	0	1	0	0
402	3	54	7	0	28	469	1	0	0	0
402	3	32	22	0	28	469	1	0	0	0
402	3	26	23	0	28	469	1	0	0	0
402	3	52	32	0	28	469	0	1	0	0
402	3	53	35	0	28	469	0	1	0	0
402	1	2	1	0	12	1239	0	1	1	0
402	5	12	4	0	20	2673	0	1	0	0
402	2	37	2	0	10	549	0	1	1	0
402	2	39	3	0	12	621	0	1	1	0
403	3	56	21	0	28	749	0	1	1	0
403	3	28	28	0	28	749	0	1	1	0
403	3	1	39	0	28	749	0	1	1	0
403	7	42	3	0	2	87	0	1	1	0
404	3	15	8	0	28	549	1	0	0	0
404	3	60	17	0	28	549	1	0	0	0
404	3	3	20	0	28	469	0	1	0	0
404	3	8	29	0	28	645	2	0	0	0
404	3	58	30	0	28	549	1	0	0	0
404	3	14	34	0	28	645	2	0	0	0
404	1	5	2	0	10	1095	0	1	1	0
405	3	54	7	0	28	749	0	1	0	0
405	3	32	22	0	28	749	0	1	0	0
405	3	26	23	0	28	749	0	1	0	0
405	5	18	2	0	6	645	0	1	1	0
405	4	21	1	0	10	549	0	1	1	0
406	3	54	7	0	28	469	3	0	1	0
406	3	15	8	0	28	277	0	1	1	0
406	3	9	19	0	28	277	1	0	1	0
406	3	32	22	0	28	469	3	0	1	0
406	3	26	23	0	28	469	3	0	1	0
406	3	31	24	0	28	277	0	1	1	0
406	3	13	31	0	28	277	0	1	1	0
406	3	40	33	0	28	277	0	1	1	0
406	3	53	35	0	28	469	2	0	1	0
406	3	25	37	0	28	277	1	0	1	0
407	3	60	17	0	28	749	0	1	0	0
407	3	58	30	0	28	749	0	1	0	0
407	3	33	38	0	28	549	1	0	0	0
407	5	11	3	0	12	621	0	1	1	0
407	5	51	5	0	16	967	0	1	1	0
407	2	35	1	0	4	453	0	1	1	0
408	3	49	18	0	28	1095	0	1	0	0
408	4	24	3	0	14	807	0	1	1	0
409	3	34	4	0	4	26	0	1	1	0
409	3	10	5	0	2	18	0	1	1	0
409	3	59	6	0	28	469	1	0	0	0
409	3	54	7	0	28	469	2	0	0	0
409	3	9	19	0	28	277	0	1	0	0
409	3	32	22	0	28	469	2	0	0	0
409	3	26	23	0	28	469	2	0	0	0
409	3	52	32	0	28	469	1	0	0	0
409	3	53	35	0	28	469	1	0	0	0
409	3	25	37	0	28	277	0	1	0	0
409	3	33	38	0	28	277	0	1	0	0
409	5	12	4	0	20	2673	1	0	1	0
410	3	34	4	0	4	61	0	1	1	0
410	3	10	5	0	2	37	0	1	1	0
410	3	8	29	0	28	645	0	1	0	0
410	3	14	34	0	28	645	0	1	0	0
410	5	19	1	0	10	1095	0	1	1	0
410	4	23	5	0	10	549	0	1	1	0
411	3	15	8	0	28	549	2	0	1	0
411	3	60	17	0	28	549	2	0	1	0
411	3	3	20	0	28	469	1	0	0	0
411	3	8	29	0	28	645	3	0	1	0
411	3	58	30	0	28	549	2	0	1	0
411	3	14	34	0	28	645	3	0	1	0
411	4	30	4	0	14	807	0	1	1	0
412	3	59	6	0	28	469	0	1	0	0
412	3	54	7	0	28	749	1	0	0	0
412	3	32	22	0	28	749	1	0	0	0
412	3	26	23	0	28	749	1	0	0	0
412	3	52	32	0	28	469	0	1	0	0
412	3	53	35	0	28	469	0	1	0	0
412	1	2	1	0	12	1239	0	1	1	0
412	5	12	4	0	20	2673	0	1	0	0
412	2	37	2	0	10	549	0	1	1	0
412	2	39	3	0	12	621	0	1	1	0
413	3	56	21	0	28	749	0	1	1	0
413	3	28	28	0	28	749	0	1	1	0
413	3	1	39	0	28	749	0	1	1	0
413	7	42	3	0	2	87	0	1	1	0
414	3	60	17	0	28	749	1	0	0	0
414	3	3	20	0	28	645	0	1	0	0
414	3	58	30	0	28	749	1	0	0	0
414	3	33	38	0	28	549	2	0	0	0
414	1	5	2	0	10	1095	0	1	1	0
415	3	54	7	0	28	645	0	1	0	0
415	3	49	18	0	28	1095	1	0	0	0
415	3	32	22	0	28	645	0	1	0	0
415	3	26	23	0	28	469	0	1	0	0
415	5	18	2	0	6	645	0	1	1	0
415	4	21	1	0	10	549	0	1	1	0
416	3	54	7	0	28	469	3	0	1	0
416	3	15	8	0	28	277	0	1	1	0
416	3	9	19	0	28	277	1	0	1	0
416	3	32	22	0	28	469	3	0	1	0
416	3	26	23	0	28	469	3	0	1	0
416	3	31	24	0	28	277	0	1	1	0
416	3	52	32	0	28	469	2	0	1	0
416	3	53	35	0	28	469	2	0	1	0
416	3	25	37	0	28	277	1	0	1	0
416	3	33	38	0	28	277	1	0	1	0
417	3	60	17	0	28	469	0	1	0	0
417	3	8	29	0	28	645	1	0	0	0
417	3	58	30	0	28	469	0	1	0	0
417	3	13	31	0	28	469	0	1	0	0
417	3	40	33	0	28	469	0	1	0	0
417	3	14	34	0	28	645	1	0	0	0
417	5	11	3	0	10	549	0	1	1	0
417	5	51	5	0	16	967	0	1	1	0
417	2	35	1	0	4	453	0	1	1	0
418	3	49	18	0	28	935	0	1	1	0
418	3	3	20	0	28	469	2	0	1	0
418	4	24	3	0	14	807	0	1	1	0
419	3	59	6	0	28	469	1	0	0	0
419	3	54	7	0	28	749	2	0	0	0
419	3	32	22	0	28	749	2	0	0	0
419	3	26	23	0	28	749	2	0	0	0
419	3	52	32	0	28	469	1	0	0	0
419	3	53	35	0	28	469	1	0	0	0
419	3	25	37	0	28	277	0	1	0	0
419	3	33	38	0	28	277	0	1	0	0
419	5	12	4	0	20	2673	1	0	1	0
420	3	34	4	0	4	51	0	1	0	0
420	3	10	5	0	2	32	0	1	1	0
420	3	9	19	0	28	549	0	1	0	0
420	3	8	29	0	28	549	0	1	0	0
420	3	14	34	0	28	549	0	1	0	0
420	5	19	1	0	10	1095	0	1	1	0
420	4	23	5	0	10	549	0	1	1	0
421	3	10	5	0	2	22	0	1	1	0
421	3	59	6	0	28	373	0	1	1	0
421	3	60	17	0	28	749	2	0	1	0
421	3	3	20	0	28	645	1	0	1	0
421	3	58	30	0	28	749	2	0	1	0
421	3	52	32	0	28	373	0	1	1	0
421	3	33	38	0	28	549	3	0	1	0
421	4	30	4	0	14	807	0	1	1	0
422	3	54	7	0	28	645	1	0	0	0
422	3	49	18	0	28	1095	2	0	0	0
422	3	32	22	0	28	645	1	0	0	0
422	3	26	23	0	28	469	1	0	0	0
422	3	53	35	0	28	549	0	1	0	0
422	1	2	1	0	12	1239	0	1	1	0
422	5	12	4	0	20	2673	0	1	0	0
422	2	37	2	0	10	549	0	1	1	0
422	2	39	3	0	12	621	0	1	1	0
423	3	56	21	0	28	749	0	1	1	0
423	3	28	28	0	28	749	0	1	1	0
423	3	1	39	0	28	749	0	1	1	0
423	7	42	3	0	2	87	0	1	1	0
424	3	60	17	0	28	469	1	0	0	0
424	3	3	20	0	28	469	0	1	0	0
424	3	8	29	0	28	645	2	0	0	0
424	3	58	30	0	28	469	1	0	0	0
424	3	13	31	0	28	469	1	0	0	0
424	3	40	33	0	28	469	1	0	0	0
424	3	14	34	0	28	645	2	0	0	0
424	1	5	2	0	10	1095	0	1	1	0
425	3	54	7	0	28	749	0	1	0	0
425	3	32	22	0	28	749	0	1	0	0
425	3	26	23	0	28	749	0	1	0	0
425	5	18	2	0	6	645	0	1	1	0
425	4	21	1	0	10	549	0	1	1	0
426	3	59	6	0	28	469	2	0	1	0
426	3	54	7	0	28	749	3	0	1	0
426	3	32	22	0	28	749	3	0	1	0
426	3	26	23	0	28	749	3	0	0	0
426	3	52	32	0	28	469	2	0	1	0
426	3	53	35	0	28	469	2	0	1	0
426	3	25	37	0	28	277	1	0	1	0
426	3	33	38	0	28	277	1	0	1	0
427	3	34	4	0	4	51	1	0	1	0
427	3	15	8	0	28	277	0	1	0	0
427	3	60	17	0	28	277	0	1	0	0
427	3	9	19	0	28	549	1	0	0	0
427	3	31	24	0	28	277	0	1	0	0
427	3	8	29	0	28	549	1	0	0	0
427	3	58	30	0	28	277	0	1	0	0
427	3	13	31	0	28	277	0	1	0	0
427	3	40	33	0	28	277	0	1	0	0
427	3	14	34	0	28	549	1	0	0	0
427	5	11	3	0	10	549	0	1	1	0
427	5	51	5	0	16	967	0	1	1	0
427	2	35	1	0	4	453	0	1	1	0
428	3	49	18	0	28	1095	0	1	1	0
428	4	24	3	0	14	807	0	1	1	0
429	3	54	7	0	28	645	2	0	0	0
429	3	49	18	0	28	1095	3	0	0	0
429	3	32	22	0	28	645	2	0	0	0
429	3	26	23	0	28	469	2	0	0	0
429	3	53	35	0	28	549	1	0	0	0
429	5	12	4	0	20	2673	1	0	1	0
430	3	34	4	0	4	41	0	1	0	0
430	3	10	5	0	2	26	0	1	0	0
430	3	9	19	0	28	469	0	1	0	0
430	3	8	29	0	28	469	0	1	0	0
430	3	14	34	0	28	469	0	1	0	0
430	3	25	37	0	28	469	0	1	0	0
430	3	33	38	0	28	469	0	1	0	0
430	5	19	1	0	10	1095	0	1	1	0
430	4	23	5	0	10	549	0	1	1	0
431	3	34	4	0	4	26	0	1	1	0
431	3	10	5	0	2	18	0	1	1	0
431	3	59	6	0	28	277	0	1	0	0
431	3	60	17	0	28	469	2	0	1	0
431	3	3	20	0	28	469	1	0	0	0
431	3	8	29	0	28	645	3	0	1	0
431	3	58	30	0	28	469	2	0	1	0
431	3	13	31	0	28	469	2	0	1	0
431	3	40	33	0	28	469	2	0	1	0
431	3	14	34	0	28	645	3	0	1	0
431	4	30	4	0	14	807	0	1	1	0
432	3	54	7	0	28	749	1	0	0	0
432	3	32	22	0	28	749	1	0	0	0
432	3	26	23	0	28	749	1	0	0	0
432	3	52	32	0	28	469	0	1	0	0
432	3	53	35	0	28	469	0	1	0	0
432	1	2	1	0	12	1239	0	1	1	0
432	5	12	4	0	20	2673	0	1	0	0
432	2	37	2	0	10	549	0	1	1	0
432	2	39	3	0	12	621	0	1	1	0
433	3	10	5	0	2	37	0	1	1	0
433	3	56	21	0	28	645	0	1	1	0
433	3	28	28	0	28	645	0	1	1	0
433	3	1	39	0	28	645	0	1	1	0
433	7	42	3	0	2	87	0	1	1	0
434	3	15	8	0	28	277	1	0	0	0
434	3	60	17	0	28	277	1	0	0	0
434	3	9	19	0	28	549	2	0	0	0
434	3	3	20	0	28	277	0	1	0	0
434	3	31	24	0	28	277	1	0	0	0
434	3	8	29	0	28	549	2	0	0	0
434	3	58	30	0	28	277	1	0	0	0
434	3	13	31	0	28	277	1	0	0	0
434	3	40	33	0	28	277	1	0	0	0
434	3	14	34	0	28	549	2	0	0	0
434	1	5	2	0	10	1095	0	1	1	0
435	3	54	7	0	28	749	0	1	0	0
435	3	32	22	0	28	749	0	1	0	0
435	3	26	23	0	28	749	0	1	0	0
435	5	18	2	0	6	645	0	1	1	0
435	4	21	1	0	10	549	0	1	1	0
436	3	54	7	0	28	645	3	0	1	0
436	3	15	8	0	28	373	0	1	1	0
436	3	32	22	0	28	645	3	0	1	0
436	3	26	23	0	28	469	3	0	1	0
436	3	31	24	0	28	373	0	1	1	0
436	3	13	31	0	28	373	0	1	1	0
436	3	40	33	0	28	373	0	1	1	0
436	3	53	35	0	28	549	2	0	1	0
437	3	34	4	0	4	41	1	0	1	0
437	3	60	17	0	28	373	0	1	0	0
437	3	9	19	0	28	469	1	0	0	0
437	3	8	29	0	28	469	1	0	0	0
437	3	14	34	0	28	469	1	0	0	0
437	3	25	37	0	28	469	1	0	0	0
437	3	33	38	0	28	469	1	0	0	0
437	5	11	3	0	10	549	0	1	1	0
437	5	51	5	0	16	967	0	1	1	0
437	2	35	1	0	4	453	0	1	1	0
438	3	59	6	0	28	277	1	0	0	0
438	3	49	18	0	28	645	0	1	1	0
438	3	3	20	0	28	469	2	0	1	0
438	3	58	30	0	28	645	0	1	0	0
438	4	24	3	0	14	807	0	1	1	0
439	3	54	7	0	28	749	2	0	0	0
439	3	32	22	0	28	749	2	0	0	0
439	3	26	23	0	28	749	2	0	0	0
439	3	52	32	0	28	469	1	0	0	0
439	3	53	35	0	28	469	1	0	0	0
439	3	25	37	0	28	277	0	1	0	0
439	3	33	38	0	28	277	0	1	0	0
439	5	12	4	0	20	2673	1	0	1	0
440	3	34	4	0	4	51	0	1	1	0
440	3	10	5	0	2	32	0	1	1	0
440	3	9	19	0	28	549	0	1	0	0
440	3	8	29	0	28	549	0	1	0	0
440	3	14	34	0	28	549	0	1	1	0
440	4	23	5	0	10	549	0	1	1	0
441	3	10	5	0	2	18	0	1	1	0
441	3	59	6	0	28	277	0	1	0	0
441	3	15	8	0	28	277	2	0	1	0
441	3	60	17	0	28	277	2	0	1	0
441	3	9	19	0	28	549	3	0	1	0
441	3	3	20	0	28	277	1	0	0	0
441	3	31	24	0	28	277	2	0	1	0
441	3	8	29	0	28	549	3	0	1	0
441	3	58	30	0	28	277	2	0	1	0
441	3	13	31	0	28	277	2	0	1	0
441	3	40	33	0	28	277	2	0	1	0
441	3	14	34	0	28	549	3	0	1	0
441	4	30	4	0	14	807	0	1	1	0
442	3	10	5	0	2	18	0	1	0	0
442	3	54	7	0	28	749	1	0	0	0
442	3	32	22	0	28	749	1	0	0	0
442	3	26	23	0	28	749	1	0	0	0
442	3	52	32	0	28	469	0	1	0	0
442	3	53	35	0	28	469	0	1	0	0
442	1	2	1	0	12	1239	0	1	1	0
442	5	12	4	0	20	2673	0	1	0	0
442	2	37	2	0	10	549	0	1	1	0
442	2	39	3	0	12	621	0	1	1	0
443	3	10	5	0	2	37	0	1	1	0
443	3	56	21	0	28	645	0	1	0	0
443	3	28	28	0	28	645	0	1	1	0
443	3	1	39	0	28	645	0	1	1	0
443	7	42	3	0	2	87	0	1	1	0
444	3	60	17	0	28	373	1	0	0	0
444	3	9	19	0	28	469	2	0	0	0
444	3	3	20	0	28	469	0	1	0	0
444	3	8	29	0	28	469	2	0	0	0
444	3	14	34	0	28	469	2	0	0	0
444	3	25	37	0	28	469	2	0	0	0
444	3	33	38	0	28	469	2	0	0	0
444	1	5	2	0	10	1095	0	1	1	0
445	3	59	6	0	28	277	2	0	1	0
445	3	54	7	0	28	549	0	1	0	0
445	3	32	22	0	28	549	0	1	0	0
445	3	26	23	0	28	549	0	1	0	0
445	3	58	30	0	28	645	1	0	0	0
445	5	18	2	0	6	645	0	1	1	0
445	4	21	1	0	10	549	0	1	1	0
446	3	54	7	0	28	749	3	0	1	0
446	3	15	8	0	28	277	0	1	1	0
446	3	32	22	0	28	749	3	0	1	0
446	3	26	23	0	28	749	3	0	1	0
446	3	31	24	0	28	277	0	1	1	0
446	3	53	35	0	28	469	2	0	1	0
446	3	25	37	0	28	277	1	0	1	0
446	3	33	38	0	28	277	1	0	1	0
447	3	60	17	0	28	469	0	1	0	0
447	3	9	19	0	28	549	1	0	0	0
447	3	8	29	0	28	549	1	0	1	0
447	3	58	30	0	28	469	0	1	0	0
447	3	13	31	0	28	469	0	1	0	0
447	3	40	33	0	28	469	0	1	0	0
447	5	11	3	0	10	549	0	1	1	0
447	5	51	5	0	16	967	0	1	1	0
447	2	35	1	0	4	453	0	1	1	0
448	3	59	6	0	28	277	1	0	0	0
448	3	49	18	0	28	749	0	1	1	0
448	3	3	20	0	28	277	2	0	1	0
448	4	24	3	0	14	807	0	1	1	0
449	3	10	5	0	2	18	1	0	1	0
449	3	54	7	0	28	749	2	0	0	0
449	3	32	22	0	28	749	2	0	0	0
449	3	26	23	0	28	749	2	0	0	0
449	3	52	32	0	28	469	1	0	0	0
449	3	53	35	0	28	469	1	0	0	0
449	3	25	37	0	28	277	0	1	0	0
449	3	33	38	0	28	277	0	1	0	0
449	5	12	4	0	20	2673	1	0	1	0
450	3	34	4	0	4	51	0	1	1	0
450	3	10	5	0	2	32	0	1	0	0
450	3	9	19	0	28	549	0	1	0	0
450	3	8	29	0	28	549	0	1	0	0
450	3	14	34	0	28	549	0	1	1	0
450	4	23	5	0	10	549	0	1	1	0
451	3	10	5	0	2	18	0	1	0	0
451	3	59	6	0	28	277	0	1	1	0
451	3	60	17	0	28	373	2	0	1	0
451	3	9	19	0	28	469	3	0	0	0
451	3	3	20	0	28	469	1	0	0	0
451	3	8	29	0	28	469	3	0	1	0
451	3	52	32	0	28	277	0	1	1	0
451	3	14	34	0	28	469	3	0	0	0
451	3	25	37	0	28	469	3	0	1	0
451	3	33	38	0	28	469	3	0	1	0
451	4	30	4	0	14	807	0	1	1	0
452	3	10	5	0	2	18	0	1	0	0
452	3	54	7	0	28	549	1	0	0	0
452	3	32	22	0	28	549	1	0	0	0
452	3	26	23	0	28	549	1	0	0	0
452	3	58	30	0	28	645	2	0	0	0
452	3	53	35	0	28	469	0	1	0	0
452	1	2	1	0	12	1239	0	1	1	0
452	5	12	4	0	20	2673	0	1	0	0
452	2	37	2	0	10	549	0	1	1	0
452	2	39	3	0	12	621	0	1	1	0
453	3	56	21	0	28	749	0	1	1	0
453	3	28	28	0	28	749	0	1	1	0
453	3	1	39	0	28	749	0	1	1	0
453	7	42	3	0	2	87	0	1	1	0
454	3	60	17	0	28	469	1	0	0	0
454	3	9	19	0	28	549	2	0	0	0
454	3	3	20	0	28	469	0	1	0	0
454	3	58	30	0	28	469	1	0	0	0
454	3	13	31	0	28	469	1	0	0	0
454	3	40	33	0	28	469	1	0	0	0
454	1	5	2	0	10	1095	0	1	1	0
455	3	59	6	0	28	277	2	0	1	0
455	3	54	7	0	28	645	0	1	0	0
455	3	32	22	0	28	645	0	1	0	0
455	3	26	23	0	28	645	0	1	0	0
455	5	18	2	0	6	645	0	1	1	0
455	4	21	1	0	10	549	0	1	1	0
456	3	54	7	0	28	749	3	0	1	0
456	3	15	8	0	28	277	0	1	1	0
456	3	32	22	0	28	749	3	0	1	0
456	3	26	23	0	28	749	3	0	1	0
456	3	31	24	0	28	277	0	1	1	0
456	3	13	31	0	28	277	0	1	1	0
456	3	52	32	0	28	469	2	0	1	0
456	3	53	35	0	28	469	2	0	1	0
456	3	25	37	0	28	277	1	0	1	0
456	3	33	38	0	28	277	1	0	1	0
457	3	60	17	0	28	549	0	1	0	0
457	3	9	19	0	28	549	1	0	0	0
457	3	8	29	0	28	549	1	0	1	0
457	3	58	30	0	28	549	0	1	0	0
457	3	40	33	0	28	549	0	1	0	0
457	5	11	3	0	10	549	0	1	1	0
457	5	51	5	0	16	967	0	1	1	0
457	2	35	1	0	4	453	0	1	1	0
458	3	49	18	0	28	935	0	1	1	0
458	3	3	20	0	28	469	2	0	1	0
458	4	24	3	0	14	807	0	1	1	0
459	3	10	5	0	2	18	1	0	1	0
459	3	54	7	0	28	549	2	0	0	0
459	3	32	22	0	28	549	2	0	0	0
459	3	26	23	0	28	549	2	0	0	0
459	3	58	30	0	28	645	3	0	0	0
459	3	53	35	0	28	469	1	0	0	0
459	3	25	37	0	28	277	0	1	0	0
459	3	33	38	0	28	277	0	1	0	0
459	5	12	4	0	20	2673	1	0	1	0
460	3	34	4	0	4	51	0	1	1	0
460	3	10	5	0	2	32	0	1	1	0
460	3	9	19	0	28	549	0	1	0	0
460	3	8	29	0	28	549	0	1	0	0
460	3	14	34	0	28	549	0	1	0	0
460	4	23	5	0	10	549	0	1	1	0
461	3	10	5	0	2	18	0	1	0	0
461	3	59	6	0	28	277	0	1	0	0
461	3	60	17	0	28	469	2	0	1	0
461	3	9	19	0	28	549	3	0	1	0
461	3	3	20	0	28	469	1	0	0	0
461	3	58	30	0	28	469	2	0	1	0
461	3	13	31	0	28	469	2	0	1	0
461	3	52	32	0	28	277	0	1	0	0
461	3	40	33	0	28	469	2	0	1	0
461	3	53	35	0	28	277	0	1	1	0
461	4	30	4	0	14	807	0	1	1	0
462	3	10	5	0	2	37	0	1	0	0
462	3	54	7	0	28	645	1	0	0	0
462	3	32	22	0	28	645	1	0	0	0
462	3	26	23	0	28	645	1	0	0	0
462	1	2	1	0	12	1239	0	1	1	0
462	5	12	4	0	20	2673	0	1	0	0
462	2	37	2	0	10	549	0	1	1	0
462	2	39	3	0	12	621	0	1	1	0
463	3	56	21	0	28	749	0	1	1	0
463	3	28	28	0	28	749	0	1	1	0
463	3	1	39	0	28	749	0	1	1	0
463	7	42	3	0	2	87	0	1	1	0
464	3	60	17	0	28	549	1	0	0	0
464	3	9	19	0	28	549	2	0	0	0
464	3	3	20	0	28	549	0	1	0	0
464	3	58	30	0	28	549	1	0	0	0
464	3	40	33	0	28	549	1	0	0	0
464	1	5	2	0	10	1095	0	1	1	0
465	3	54	7	0	28	749	0	1	0	0
465	3	32	22	0	28	749	0	1	0	0
465	3	26	23	0	28	749	0	1	0	0
465	5	18	2	0	6	645	0	1	1	0
465	4	21	1	0	10	549	0	1	1	0
466	3	54	7	0	28	549	3	0	1	0
466	3	15	8	0	28	277	0	1	1	0
466	3	32	22	0	28	549	3	0	1	0
466	3	26	23	0	28	549	3	0	1	0
466	3	31	24	0	28	277	0	1	1	0
466	3	13	31	0	28	277	0	1	1	0
466	3	40	33	0	28	277	0	1	1	0
466	3	53	35	0	28	469	2	0	1	0
466	3	25	37	0	28	277	1	0	1	0
466	3	33	38	0	28	277	1	0	1	0
467	3	60	17	0	28	549	0	1	0	0
467	3	9	19	0	28	549	1	0	0	0
467	3	8	29	0	28	549	1	0	0	0
467	3	58	30	0	28	549	0	1	0	0
467	3	14	34	0	28	549	1	0	1	0
467	5	11	3	0	10	549	0	1	1	0
467	5	51	5	0	16	967	0	1	1	0
467	2	35	1	0	4	453	0	1	1	0
468	3	59	6	0	28	277	1	0	1	0
468	3	49	18	0	28	749	0	1	1	0
468	3	3	20	0	28	469	2	0	1	0
468	4	24	3	0	14	807	0	1	1	0
469	3	34	4	0	4	32	0	1	1	0
469	3	10	5	0	2	37	1	0	1	0
469	3	54	7	0	28	645	2	0	0	0
469	3	9	19	0	28	373	0	1	0	0
469	3	32	22	0	28	645	2	0	0	0
469	3	26	23	0	28	645	2	0	0	0
469	5	12	4	0	20	2673	1	0	1	0
470	3	34	4	0	4	41	0	1	1	0
470	3	10	5	0	2	26	0	1	1	0
470	3	8	29	0	28	469	0	1	1	0
470	3	14	34	0	28	469	0	1	1	0
470	3	25	37	0	28	469	0	1	0	0
470	3	33	38	0	28	469	0	1	0	0
470	4	23	5	0	10	549	0	1	1	0
471	3	10	5	0	2	22	0	1	0	0
471	3	59	6	0	28	373	0	1	1	0
471	3	60	17	0	28	549	2	0	1	0
471	3	9	19	0	28	549	3	0	1	0
471	3	3	20	0	28	549	1	0	0	0
471	3	58	30	0	28	549	2	0	1	0
471	3	52	32	0	28	373	0	1	1	0
471	4	30	4	0	14	807	0	1	1	0
472	3	10	5	0	2	26	0	1	0	0
472	3	54	7	0	28	749	1	0	0	0
472	3	32	22	0	28	749	1	0	0	0
472	3	53	35	0	28	645	0	1	0	0
472	1	2	1	0	12	1239	0	1	1	0
472	5	12	4	0	20	2673	0	1	1	0
472	2	37	2	0	10	549	0	1	1	0
472	2	39	3	0	12	621	0	1	1	0
473	3	56	21	0	28	749	0	1	1	0
473	3	28	28	0	28	749	0	1	1	0
473	3	1	39	0	28	749	0	1	1	0
473	7	42	3	0	2	87	0	1	1	0
474	3	60	17	0	28	549	1	0	0	0
474	3	9	19	0	28	549	2	0	0	0
474	3	3	20	0	28	549	0	1	0	0
474	3	8	29	0	28	549	2	0	0	0
474	3	58	30	0	28	549	1	0	0	0
474	1	5	2	0	10	1095	0	1	1	0
475	3	54	7	0	28	749	0	1	0	0
475	3	32	22	0	28	749	0	1	0	0
475	3	26	23	0	28	749	0	1	0	0
475	5	18	2	0	6	645	0	1	1	0
475	4	21	1	0	10	549	0	1	1	0
476	3	54	7	0	28	645	3	0	1	0
476	3	15	8	0	28	373	0	1	1	0
476	3	9	19	0	28	373	1	0	1	0
476	3	32	22	0	28	645	3	0	1	0
476	3	26	23	0	28	645	3	0	1	0
476	3	31	24	0	28	373	0	1	1	0
476	3	13	31	0	28	373	0	1	1	0
476	3	40	33	0	28	373	0	1	1	0
477	3	60	17	0	28	645	0	1	0	0
477	3	58	30	0	28	645	0	1	0	0
477	3	25	37	0	28	469	1	0	0	0
477	3	33	38	0	28	469	1	0	0	0
477	5	11	3	0	10	549	0	1	1	0
477	5	51	5	0	16	967	0	1	1	0
477	2	35	1	0	4	453	0	1	1	0
478	3	49	18	0	28	935	0	1	1	0
478	3	3	20	0	28	549	2	0	1	0
478	4	24	3	0	14	807	0	1	1	0
479	3	34	4	0	4	32	0	1	1	0
479	3	10	5	0	2	22	0	1	1	0
479	3	54	7	0	28	749	2	0	1	0
479	3	9	19	0	28	373	0	1	1	0
479	3	32	22	0	28	749	2	0	1	0
